10-10-21-08_2017_10_10_21_08_28_98,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_01,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_05,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_08,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_11,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_15,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_18,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_21,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_25,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_28,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_31,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_35,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_38,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_41,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_45,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_48,25.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_51,51.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_55,129.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_58,206.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_62,335.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_65,438.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_68,490.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_71,490.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_75,490.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_78,438.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_82,335.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_85,283.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_89,206.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_92,129.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_95,51.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_29_98,51.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_02,103.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_05,129.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_08,258.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_12,335.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_15,541.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_18,645.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_22,748.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_25,748.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_28,851.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_32,799.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_35,748.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_38,799.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_42,799.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_45,799.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_48,696.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_52,645.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_55,645.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_58,541.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_62,361.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_65,412.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_68,464.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_72,464.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_75,619.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_79,851.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_82,954.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_85,1057.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_89,1109.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_92,1161.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_95,1212.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_30_98,1264.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_02,1315.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_05,1419.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_09,1419.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_12,1419.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_15,1212.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_19,1212.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_22,1161.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_25,1212.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_29,1212.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_32,1419.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_35,1470.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_39,1522.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_42,1522.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_46,1522.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_49,1522.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_52,1470.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_56,1470.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_59,1470.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_62,1367.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_65,1367.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_69,1419.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_72,1367.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_75,1264.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_79,1264.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_82,1109.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_86,903.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_89,696.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_92,593.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_95,490.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_31_99,541.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_02,490.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_05,490.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_09,490.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_12,438.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_15,283.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_19,283.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_22,232.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_26,180.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_30,180.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_32,180.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_36,180.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_39,232.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_43,232.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_46,387.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_49,387.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_53,335.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_56,335.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_59,335.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_63,232.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_66,335.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_69,438.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_73,438.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_76,593.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_79,696.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_83,748.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_86,799.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_89,903.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_93,851.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_96,851.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_32_99,799.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_03,748.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_06,645.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_10,593.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_13,490.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_16,387.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_19,283.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_23,232.2,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_26,154.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_29,77.4,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_33,51.6,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_36,25.8,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_39,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_43,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_46,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_49,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_53,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_56,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_59,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_63,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_66,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_69,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_73,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_76,0.0,0.0,65535.0
10-10-21-08_2017_10_10_21_08_33_79,0.0,0.0,65380.2
10-10-21-08_2017_10_10_21_08_33_83,0.0,0.0,65019.0
10-10-21-08_2017_10_10_21_08_33_86,0.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_33_89,0.0,0.0,64296.6
10-10-21-08_2017_10_10_21_08_33_93,0.0,0.0,63987.0
10-10-21-08_2017_10_10_21_08_33_96,0.0,0.0,63780.6
10-10-21-08_2017_10_10_21_08_33_99,0.0,0.0,63832.2
10-10-21-08_2017_10_10_21_08_34_03,0.0,0.0,63883.8
10-10-21-08_2017_10_10_21_08_34_06,0.0,0.0,63935.4
10-10-21-08_2017_10_10_21_08_34_09,0.0,0.0,63935.4
10-10-21-08_2017_10_10_21_08_34_13,0.0,0.0,64038.6
10-10-21-08_2017_10_10_21_08_34_16,0.0,0.0,64141.8
10-10-21-08_2017_10_10_21_08_34_19,0.0,0.0,64245.0
10-10-21-08_2017_10_10_21_08_34_23,0.0,0.0,64348.2
10-10-21-08_2017_10_10_21_08_34_26,0.0,0.0,64451.4
10-10-21-08_2017_10_10_21_08_34_29,0.0,0.0,64503.0
10-10-21-08_2017_10_10_21_08_34_33,0.0,0.0,64503.0
10-10-21-08_2017_10_10_21_08_34_36,0.0,0.0,64451.4
10-10-21-08_2017_10_10_21_08_34_39,0.0,0.0,64503.0
10-10-21-08_2017_10_10_21_08_34_43,0.0,0.0,64554.6
10-10-21-08_2017_10_10_21_08_34_46,0.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_34_49,0.0,0.0,64709.4
10-10-21-08_2017_10_10_21_08_34_53,0.0,0.0,64812.6
10-10-21-08_2017_10_10_21_08_34_56,0.0,0.0,64812.6
10-10-21-08_2017_10_10_21_08_34_59,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_34_63,0.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_34_66,0.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_34_69,0.0,0.0,64606.2
10-10-21-08_2017_10_10_21_08_34_73,0.0,0.0,64606.2
10-10-21-08_2017_10_10_21_08_34_76,0.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_34_79,0.0,0.0,64709.4
10-10-21-08_2017_10_10_21_08_34_83,0.0,0.0,64606.2
10-10-21-08_2017_10_10_21_08_34_86,0.0,0.0,64606.2
10-10-21-08_2017_10_10_21_08_34_90,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_34_93,0.0,0.0,64709.4
10-10-21-08_2017_10_10_21_08_34_96,0.0,0.0,64709.4
10-10-21-08_2017_10_10_21_08_34_99,0.0,0.0,64812.6
10-10-21-08_2017_10_10_21_08_35_03,0.0,0.0,64864.2
10-10-21-08_2017_10_10_21_08_35_06,0.0,0.0,64709.4
10-10-21-08_2017_10_10_21_08_35_09,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_35_13,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_35_16,-26.0,0.0,64709.4
10-10-21-08_2017_10_10_21_08_35_19,-52.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_35_23,-181.2,0.0,64657.8
10-10-21-08_2017_10_10_21_08_35_26,-310.4,0.0,64657.8
10-10-21-08_2017_10_10_21_08_35_29,-439.6,0.0,64657.8
10-10-21-08_2017_10_10_21_08_35_33,-594.4,0.0,64709.4
10-10-21-08_2017_10_10_21_08_35_36,-697.6,0.0,64761.0
10-10-21-08_2017_10_10_21_08_35_40,-697.6,0.0,64761.0
10-10-21-08_2017_10_10_21_08_35_43,-697.6,0.0,64761.0
10-10-21-08_2017_10_10_21_08_35_46,-697.6,0.0,64761.0
10-10-21-08_2017_10_10_21_08_35_49,-646.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_35_53,-646.0,0.0,64812.6
10-10-21-08_2017_10_10_21_08_35_56,-646.0,0.0,64812.6
10-10-21-08_2017_10_10_21_08_35_59,-594.4,0.0,64812.6
10-10-21-08_2017_10_10_21_08_35_63,-594.4,0.0,64812.6
10-10-21-08_2017_10_10_21_08_35_66,-594.4,0.0,64761.0
10-10-21-08_2017_10_10_21_08_35_70,-542.8,0.0,64657.8
10-10-21-08_2017_10_10_21_08_35_73,-542.8,0.0,64657.8
10-10-21-08_2017_10_10_21_08_35_76,-594.4,0.0,64657.8
10-10-21-08_2017_10_10_21_08_35_80,-594.4,0.0,64657.8
10-10-21-08_2017_10_10_21_08_35_83,-697.6,0.0,64709.4
10-10-21-08_2017_10_10_21_08_35_86,-646.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_35_90,-594.4,0.0,64761.0
10-10-21-08_2017_10_10_21_08_35_93,-491.2,0.0,64761.0
10-10-21-08_2017_10_10_21_08_35_96,-388.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_36_00,-233.2,0.0,64761.0
10-10-21-08_2017_10_10_21_08_36_03,-233.2,0.0,64761.0
10-10-21-08_2017_10_10_21_08_36_06,-181.6,0.0,64761.0
10-10-21-08_2017_10_10_21_08_36_10,-181.6,0.0,64709.4
10-10-21-08_2017_10_10_21_08_36_13,-233.2,0.0,64709.4
10-10-21-08_2017_10_10_21_08_36_16,-233.2,0.0,64657.8
10-10-21-08_2017_10_10_21_08_36_20,-336.4,0.0,64657.8
10-10-21-08_2017_10_10_21_08_36_23,-388.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_36_26,-439.6,0.0,64709.4
10-10-21-08_2017_10_10_21_08_36_30,-439.6,0.0,64709.4
10-10-21-08_2017_10_10_21_08_36_33,-491.2,0.0,64761.0
10-10-21-08_2017_10_10_21_08_36_36,-491.2,0.0,64709.4
10-10-21-08_2017_10_10_21_08_36_40,-491.2,0.0,64709.4
10-10-21-08_2017_10_10_21_08_36_43,-491.2,0.0,64657.8
10-10-21-08_2017_10_10_21_08_36_47,-594.4,0.0,64709.4
10-10-21-08_2017_10_10_21_08_36_50,-542.8,0.0,64657.8
10-10-21-08_2017_10_10_21_08_36_53,-491.2,0.0,64709.4
10-10-21-08_2017_10_10_21_08_36_56,-439.6,0.0,64709.4
10-10-21-08_2017_10_10_21_08_36_60,-439.6,0.0,64761.0
10-10-21-08_2017_10_10_21_08_36_63,-258.8,0.0,64657.8
10-10-21-08_2017_10_10_21_08_36_66,-181.2,0.0,64657.8
10-10-21-08_2017_10_10_21_08_36_70,-103.6,0.0,64554.6
10-10-21-08_2017_10_10_21_08_36_73,-155.2,0.0,64554.6
10-10-21-08_2017_10_10_21_08_36_77,-155.2,0.0,64554.6
10-10-21-08_2017_10_10_21_08_36_80,-232.8,0.0,64606.2
10-10-21-08_2017_10_10_21_08_36_83,-310.4,0.0,64657.8
10-10-21-08_2017_10_10_21_08_36_86,-388.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_36_90,-439.6,0.0,64761.0
10-10-21-08_2017_10_10_21_08_36_93,-439.6,0.0,64761.0
10-10-21-08_2017_10_10_21_08_36_96,-439.6,0.0,64761.0
10-10-21-08_2017_10_10_21_08_37_00,-439.6,0.0,64761.0
10-10-21-08_2017_10_10_21_08_37_03,-388.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_37_07,-336.4,0.0,64657.8
10-10-21-08_2017_10_10_21_08_37_10,-336.4,0.0,64606.2
10-10-21-08_2017_10_10_21_08_37_13,-258.8,0.0,64503.0
10-10-21-08_2017_10_10_21_08_37_16,-258.8,0.0,64503.0
10-10-21-08_2017_10_10_21_08_37_20,-258.8,0.0,64554.6
10-10-21-08_2017_10_10_21_08_37_23,-620.0,0.0,64554.6
10-10-21-08_2017_10_10_21_08_37_27,-542.4,0.0,64606.2
10-10-21-08_2017_10_10_21_08_37_30,-568.4,0.0,64709.4
10-10-21-08_2017_10_10_21_08_37_33,-516.8,0.0,64709.4
10-10-21-08_2017_10_10_21_08_37_37,-490.8,0.0,64761.0
10-10-21-08_2017_10_10_21_08_37_40,-52.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_37_43,-52.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_37_47,-26.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_37_50,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_37_53,0.0,0.0,64709.4
10-10-21-08_2017_10_10_21_08_37_56,0.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_37_60,0.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_37_63,0.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_37_67,0.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_37_70,0.0,0.0,64709.4
10-10-21-08_2017_10_10_21_08_37_73,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_37_77,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_37_80,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_37_83,0.0,0.0,64812.6
10-10-21-08_2017_10_10_21_08_37_87,0.0,0.0,64812.6
10-10-21-08_2017_10_10_21_08_37_90,0.0,0.0,64812.6
10-10-21-08_2017_10_10_21_08_37_93,0.0,0.0,64812.6
10-10-21-08_2017_10_10_21_08_37_97,0.0,0.0,64812.6
10-10-21-08_2017_10_10_21_08_38_00,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_38_03,0.0,0.0,64709.4
10-10-21-08_2017_10_10_21_08_38_07,0.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_38_10,0.0,0.0,64554.6
10-10-21-08_2017_10_10_21_08_38_13,0.0,0.0,64554.6
10-10-21-08_2017_10_10_21_08_38_17,0.0,0.0,64554.6
10-10-21-08_2017_10_10_21_08_38_20,0.0,0.0,64606.2
10-10-21-08_2017_10_10_21_08_38_23,0.0,0.0,64657.8
10-10-21-08_2017_10_10_21_08_38_27,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_38_30,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_38_34,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_38_37,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_38_40,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_38_44,0.0,0.0,64761.0
10-10-21-08_2017_10_10_21_08_38_47,-77.6,0.0,64812.6
10-10-21-08_2017_10_10_21_08_38_50,-103.6,0.0,64761.0
10-10-21-08_2017_10_10_21_08_38_53,-129.6,0.0,64657.8
10-10-21-08_2017_10_10_21_08_38_57,-155.6,0.0,64554.6
10-10-21-08_2017_10_10_21_08_38_60,-181.6,0.0,64554.6
